151-200	Pennsylvania State University, University Park	宾夕法尼亚州立大学-帕克	美国
151-200	Renmin University of China	中国人民大学	中国
151-200	Rutgers, The State University of New Jersey - New Brunswick	罗格斯大学-新布朗斯维克	美国
151-200	RWTH Aachen University	亚琛工业大学	德国
151-200	Sapienza University of Rome	罗马大学	意大利
151-200	ShanghaiTech University	上海科技大学	中国
151-200	Shanxi University	山西大学	中国
151-200	Southwest Jiaotong University	西南交通大学	中国
151-200	Southwest University	西南大学	中国
151-200	Stony Brook University	纽约州立大学-石溪	美国
151-200	Sungkyunkwan University	成均馆大学	韩国
151-200	The University of Melbourne	墨尔本大学	澳大利亚
151-200	The University of Queensland	昆士兰大学	澳大利亚
151-200	University of Amsterdam	阿姆斯特丹大学	荷兰
151-200	University of Barcelona	巴塞罗那大学	西班牙
151-200	University of Birmingham	伯明翰大学	英国
151-200	University of Liverpool	利物浦大学	英国
151-200	University of Minnesota, Twin Cities	明尼苏达大学-双城	美国
151-200	University of North Carolina at Chapel Hill	北卡罗来纳大学-教堂山	美国
151-200	University of Oulu	奥卢大学	芬兰
151-200	University of Southern Queensland	南昆士兰大学	澳大利亚
151-200	University of the Basque Country	巴斯克大学	西班牙
151-200	University of Tuebingen	图宾根大学	德国
151-200	University of Wisconsin, Madison	威斯康星大学-麦迪逊	美国
151-200	University of Zurich	苏黎世大学	瑞士
151-200	Washington University in St Louis	华盛顿大学-圣路易斯	美国
151-200	Wroclaw University of Science and Technology	弗罗茨瓦夫理工大学	波兰
151-200	Wuhan University of Technology	武汉理工大学	中国
151-200	Yale University	耶鲁大学	美国
151-200	Zhejiang Normal University	浙江师范大学	中国
151-200	Zhejiang University of Technology	浙江工业大学	中国
201-300	Aalto University	阿尔托大学	芬兰
201-300	AGH University of Krakow	波兰克拉科夫AGH科技大学	波兰
201-300	Autonomous University of Barcelona	巴塞罗那自治大学	西班牙
201-300	Beijing Normal University	北京师范大学	中国
201-300	Boston University	波士顿大学	美国
201-300	California Institute of Technology	加州理工学院	美国
201-300	Cardiff University	卡迪夫大学	英国
201-300	Carleton University	卡尔顿大学	加拿大
201-300	Case Western Reserve University	凯斯西储大学	美国
201-300	Chang'an University	长安大学	中国
201-300	China University of Mining and Technology	中国矿业大学	中国
201-300	China University of Petroleum (East China)	中国石油大学（华东）	中国
201-300	Concordia University	肯考迪娅大学	加拿大
201-300	De Montfort University	德蒙福特大学	英国
201-300	Donghua University	东华大学	中国
201-300	Duke University	杜克大学	美国
201-300	Edinburgh Napier University	爱丁堡纳皮尔大学	英国
201-300	Free University Berlin	柏林自由大学	德国
201-300	George Mason University	乔治梅森大学	美国
201-300	Ghent University	根特大学	比利时
201-300	Graz University of Technology	格拉茨技术大学	奥地利
201-300	Guangxi Normal University	广西师范大学	中国
201-300	Guizhou University	贵州大学	中国
201-300	Hainan University	海南大学	中国
201-300	Halmstad University	哈尔姆斯塔德大学	瑞典
201-300	Hanyang University	汉阳大学	韩国
201-300	Heidelberg University	海德堡大学	德国
201-300	Hohai University	河海大学	中国
201-300	Indiana University, Bloomington	印第安纳大学-布鲁明顿	美国
201-300	Institut Mines-Telecom	矿业电信学院	法国
201-300	Istinye University	伊斯廷耶大学	土耳其
201-300	Jiangnan University	江南大学	中国
201-300	Jiangsu University	江苏大学	中国
201-300	Jinan University	暨南大学	中国
201-300	King Abdulaziz University	阿卜杜勒阿齐兹国王大学	沙特阿拉伯
201-300	Kyoto University	京都大学	日本
201-300	La Trobe University	乐卓博大学	澳大利亚
201-300	Lebanese American University	黎巴嫩美国大学	黎巴嫩
201-300	Leiden University	莱顿大学	荷兰
201-300	Mississippi State University	密西西比州立大学	美国
201-300	Nantong University	南通大学	中国
201-300	Northumbria University	诺森比亚大学	英国
201-300	Obuda University	欧布达大学	匈牙利
201-300	Ocean University of China	中国海洋大学	中国
201-300	Osaka University	大阪大学	日本
201-300	Polytechnic University of Turin	都灵理工大学	意大利
201-300	Qatar University	卡塔尔大学	卡塔尔
201-300	Qilu University of Technology	齐鲁工业大学	中国
201-300	Qingdao University	青岛大学	中国
201-300	Queen Mary University of London	伦敦玛丽女王大学	英国
201-300	Queensland University of Technology	昆士兰科技大学	澳大利亚
201-300	Qufu Normal University	曲阜师范大学	中国
201-300	Radboud University Nijmegen	拉德堡德大学	荷兰
201-300	RMIT University	皇家墨尔本理工大学	澳大利亚
201-300	Sejong University	世宗大学	韩国
201-300	Shandong Jianzhu University	山东建筑大学	中国
201-300	Shandong Normal University	山东师范大学	中国
201-300	Shandong University of Science and Technology	山东科技大学	中国
201-300	Shanghai Maritime University	上海海事大学	中国
201-300	Soochow University (Suzhou)	苏州大学	中国
201-300	Southwestern University of Finance and Economics	西南财经大学	中国
201-300	Technical University of Denmark	丹麦技术大学	丹麦
201-300	Tel Aviv University	特拉维夫大学	以色列
201-300	Texas A&M University at Qatar	德州农工大学卡塔尔分校	卡塔尔
201-300	The Hong Kong University of Science and Technology (Guangzhou)	香港科技大学（广州）	中国
201-300	The University of Auckland	奥克兰大学（新西兰）	新西兰
201-300	The University of Texas at Dallas	德克萨斯大学-达拉斯	美国
201-300	The University of Warwick	华威大学	英国
201-300	Université Grenoble Alpes	格勒诺布尔阿尔卑斯大学	法国
201-300	University at Buffalo, the State University of New York	纽约州立大学-布法罗	美国
201-300	University of Bari	巴里大学（意大利）	意大利
201-300	University of Bonn	波恩大学	德国
201-300	University of California, Irvine	加州大学-欧文	美国
201-300	University of Chicago	芝加哥大学	美国
201-300	University of Florida	佛罗里达大学	美国
201-300	University of Freiburg	弗莱堡大学	德国
201-300	University of Glasgow	格拉斯哥大学	英国
201-300	University of Groningen	格罗宁根大学	荷兰
201-300	University of Helsinki	赫尔辛基大学	芬兰
201-300	University of Leeds	利兹大学	英国
201-300	University of Leicester	莱斯特大学	英国
201-300	University of Lisbon	里斯本大学	葡萄牙
201-300	University of Luxembourg	卢森堡大学	卢森堡
201-300	University of Notre Dame	圣母大学	美国
201-300	University of Padua	帕多瓦大学	意大利
201-300	University of Pittsburgh	匹兹堡大学	美国
201-300	University of Rochester	罗切斯特大学	美国
201-300	University of Tehran	德黑兰大学	伊朗
201-300	University of Virginia	弗吉尼亚大学	美国
201-300	University of Wollongong	沃隆港大学	澳大利亚
201-300	Wenzhou University	温州大学	中国
201-300	Western Sydney University	西悉尼大学	澳大利亚
201-300	Western University	韦仕敦大学	加拿大
201-300	Xi'an Jiaotong-Liverpool University	西交利物浦大学	中国
201-300	Xi'an University of Technology	西安理工大学	中国
201-300	Yanshan University	燕山大学	中国
201-300	Yeungnam University	韩国岭南大学	韩国
201-300	York University	约克大学（多伦多）	加拿大
201-300	Yuan Ze University	元智大学	中国台湾
201-300	Zhongyuan University of Technology	中原工学院	中国
301-400	Aarhus University	奥胡斯大学	丹麦
301-400	Aberystwyth University	亚伯大学	英国
301-400	Ajman University	阿治曼大学	阿联酋
301-400	Al-Ahliyya Amman University	阿尔阿里亚安曼大学	约旦
301-400	Anhui University of Technology	安徽工业大学	中国
301-400	Applied Science Private University (ASU)	应用科学大学（约旦）	约旦
301-400	Bielefeld University	比勒费尔德大学	德国
301-400	Bohai University	渤海大学	中国
301-400	Central China Normal University	华中师范大学	中国
301-400	Chalmers University of Technology	查尔姆斯理工大学	瑞典
301-400	Chengdu University	成都大学	中国
301-400	Chongqing University of Technology	重庆理工大学	中国
301-400	City University of Macau	澳门城市大学	中国澳门
301-400	Ecole de Technologie Superieure	魁北克高等技术学院	加拿大
301-400	Emory University	埃莫里大学	美国
301-400	Firat University	幼发拉底河大学	土耳其
301-400	Gachon University	嘉泉大学	韩国
301-400	Hamad Bin Khalifa University	哈马德-本-哈利法大学卡塔尔分校	卡塔尔
301-400	Hangzhou Normal University	杭州师范大学	中国
301-400	Harbin Engineering University	哈尔滨工程大学	中国
301-400	Hebei University of Technology	河北工业大学	中国
301-400	Henan University	河南大学	中国
301-400	Henan University of Technology	河南工业大学	中国
301-400	Hunan Normal University	湖南师范大学	中国
301-400	Indian Institute of Technology Kharagpur	印度理工学院-卡哈拉格普尔	印度
301-400	Institute of Science Tokyo	东京科学大学	日本
301-400	Jadavpur University	迦达浦大学	印度
301-400	Karlsruhe Institute of Technology (KIT)	卡尔斯鲁厄理工学院	德国
301-400	Khalifa University	哈立法大学	阿联酋
301-400	King Fahd University of Petroleum and Minerals	法赫德国王石油矿产大学	沙特阿拉伯
301-400	King Saud University	沙特国王大学	沙特阿拉伯
301-400	Kunming University of Science and Technology	昆明理工大学	中国
301-400	Kyung Hee University	庆熙大学	韩国
301-400	Lanzhou University	兰州大学	中国
301-400	Liaocheng University	聊城大学	中国
301-400	Liaoning University of Technology	辽宁工业大学	中国
301-400	Loughborough University	拉夫堡大学	英国
301-400	Mansoura University	曼苏尔大学	埃及
301-400	McMaster University	麦克马斯特大学	加拿大
301-400	Middle East University	中东大学（约旦）	约旦
301-400	Minia University	米尼亚大学	埃及
301-400	Nanjing Forestry University	南京林业大学	中国
301-400	Nanjing Tech University	南京工业大学	中国
301-400	National Taiwan University	台湾大学	中国台湾
301-400	National Taiwan University of Science and Technology	台湾科技大学	中国台湾
301-400	National Yang Ming Chiao Tung University	台湾阳明交通大学	中国台湾
301-400	National Yunlin University of Science and Technology	台湾云林科技大学	中国台湾
301-400	Ningbo University	宁波大学	中国
301-400	North Carolina State University at Raleigh	北卡罗来纳州立大学-罗利	美国
301-400	North China Electric Power University	华北电力大学	中国
301-400	Oklahoma State University	俄克拉荷马州立大学	美国
301-400	Pohang University of Science and Technology	浦项理工大学	韩国
301-400	Rensselaer Polytechnic Institute	伦斯勒理工学院	美国
301-400	Shantou University	汕头大学	中国
301-400	Silesian University of Technology	西里西亚工业大学	波兰
301-400	Sorbonne University	索邦大学	法国
301-400	Southern Medical University	南方医科大学	中国
301-400	Stevens Institute of Technology	斯蒂文斯理工学院	美国
301-400	Technical University Darmstadt	达姆施塔特工业大学	德国
301-400	The University of Calgary	卡尔加里大学	加拿大
301-400	The University of Georgia	佐治亚大学	美国
301-400	The University of Texas at Arlington	德克萨斯大学-阿灵顿	美国
301-400	The University of Toulouse	图卢兹第三大学	法国
301-400	Tiangong University	天津工业大学	中国
301-400	Torrens University Australia	澳大利亚托伦斯大学	澳大利亚
301-400	University College Dublin	都柏林大学学院	爱尔兰
301-400	University of Belgrade	贝尔格莱德大学	塞尔维亚
301-400	University of Bologna	博洛尼亚大学	意大利
301-400	University of California, Santa Barbara	加州大学-圣塔芭芭拉	美国
301-400	University of Côte d'Azur	蔚蓝海岸大学	法国
301-400	University of Duisburg-Essen	杜伊斯堡-埃森大学	德国
301-400	University of Essex	艾塞克斯大学	英国
301-400	University of Exeter	埃克塞特大学	英国
301-400	University of Genoa	热那亚大学	意大利
301-400	University of Jaen	哈恩大学	西班牙
301-400	University of Lille	里尔大学	法国
301-400	University of Ljubljana	卢布尔雅那大学	斯洛文尼亚
301-400	University of Lorraine	洛林大学	法国
301-400	University of Milano-Bicocca	米兰比可卡大学	意大利
301-400	University of North Texas	北德克萨斯州大学	美国
301-400	University of Oslo	奥斯陆大学	挪威
301-400	University of Pisa	比萨大学	意大利
301-400	University of Quebec Montreal	魁北克大学-蒙特利尔	加拿大
301-400	University of Rennes	雷恩大学	法国
301-400	University of Science, Malaysia	马来西亚理科大学	马来西亚
301-400	University of Seville	塞维利亚大学	西班牙
301-400	University of Shanghai for Science and Technology	上海理工大学	中国
301-400	University of South Carolina, Columbia	南卡罗来纳大学-哥伦比亚	美国
301-400	University of Strathclyde	斯特拉思克莱德大学	英国
301-400	University of Twente	特文特大学	荷兰
301-400	University of Zagreb	萨格勒布大学	克罗地亚
301-400	Vienna University of Technology	维也纳工业大学	奥地利
301-400	Virginia Polytechnic Institute and State University	弗吉尼亚理工大学	美国
301-400	Waseda University	早稻田大学	日本
301-400	Wuhan University of Science and Technology	武汉科技大学	中国
301-400	Xinjiang University	新疆大学	中国
301-400	Yangzhou University	扬州大学	中国
301-400	Yunnan University	云南大学	中国
301-400	Zagazig University	扎加齐克大学	埃及
301-400	Zhejiang Gongshang University	浙江工商大学	中国
